Martial status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Debtor,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Year,Target
single,1,1,9500,daytime,1.0,162.0,PT,3.0,4,3,3,154.1,0,male,0,18.0,0,0,7,7,7,14.45,0,2016,Graduate
married,39,1,9773,daytime,38.0,100.0,PT,37.0,37,9,7,154.0,0,female,0,57.0,0,0,6,7,5,14.2,0,2009,Graduate
single,17,1,9238,daytime,1.0,133.1,PT,38.0,38,191,193,146.0,1,male,1,19.0,0,0,6,6,6,12.666666666666666,0,2017,Graduate
single,17,1,9238,daytime,1.0,158.0,PT,1.0,1,5,6,140.5,0,male,1,20.0,0,0,6,9,6,11.333333333333334,0,2010,Graduate
single,1,1,9500,daytime,1.0,114.0,PT,19.0,38,5,3,112.6,0,male,0,20.0,0,0,7,10,6,11.85,0,2013,Graduate
single,1,1,171,daytime,1.0,151.0,PT,37.0,37,9,7,147.5,0,male,0,18.0,0,0,0,0,0,0.0,0,2008,Graduate
single,1,2,9670,daytime,1.0,123.0,PT,19.0,1,9,3,117.8,0,male,0,18.0,0,0,6,6,6,13.833333333333334,0,2010,Graduate
single,17,2,9853,daytime,1.0,112.0,PT,19.0,38,5,7,107.1,0,male,1,18.0,0,0,7,8,7,12.142857142857142,0,2016,Graduate
single,43,1,9147,daytime,1.0,131.0,PT,19.0,38,9,9,129.7,0,male,0,19.0,0,0,5,5,5,12.6,0,2013,Graduate
divorced,43,1,9991,evening,1.0,164.0,PT,37.0,37,6,6,131.8,0,male,0,31.0,0,7,14,19,13,11.357142857142858,0,2009,Graduate
single,1,1,9500,daytime,1.0,141.0,PT,1.0,1,3,10,142.8,0,male,0,18.0,0,0,7,7,7,13.7,0,2016,Graduate
single,1,3,9085,daytime,1.0,147.0,PT,19.0,19,9,1,135.6,0,male,0,20.0,0,0,6,7,6,16.714285714285715,0,2014,Graduate
single,44,1,9003,daytime,39.0,160.0,PT,3.0,3,2,10,160.0,0,female,0,20.0,0,0,6,7,6,14.0,0,2015,Graduate
single,44,1,9147,daytime,39.0,130.0,PT,19.0,1,9,3,130.0,0,male,1,20.0,0,4,7,8,7,13.0,0,2016,Graduate
single,18,2,9853,daytime,1.0,111.0,PT,38.0,38,191,171,105.8,0,male,0,19.0,0,0,7,7,7,13.142857142857142,0,2017,Graduate
single,1,6,9254,daytime,1.0,126.0,PT,38.0,37,5,7,123.9,0,male,1,18.0,0,0,6,7,6,13.0,0,2015,Graduate
single,17,2,9147,daytime,1.0,134.0,PT,37.0,19,9,8,126.3,0,male,1,18.0,0,0,5,8,5,11.8,0,2013,Graduate
single,7,1,9003,daytime,4.0,120.0,PT,3.0,1,2,4,120.0,0,male,0,20.0,0,8,12,12,11,13.818181818181818,0,2012,Graduate
single,53,1,9085,daytime,42.0,150.0,PT,3.0,1,2,8,153.8,0,male,0,21.0,0,7,11,15,10,14.5,0,2017,Graduate
single,1,1,9238,daytime,1.0,145.0,PT,19.0,37,4,7,148.9,0,male,1,18.0,0,0,6,6,6,13.666666666666666,0,2010,Graduate
single,39,1,8014,evening,38.0,133.1,PT,38.0,37,4,8,95.5,0,female,0,29.0,0,0,6,11,6,12.0,0,2016,Graduate
single,15,1,9773,daytime,1.0,120.0,ST,19.0,19,4,5,120.0,0,male,0,22.0,1,0,6,6,6,13.0,0,2015,Graduate
single,1,3,9670,daytime,1.0,111.0,PT,1.0,1,5,5,105.4,0,male,0,20.0,0,0,5,6,5,13.333333333333334,0,2008,Graduate
single,1,1,9238,daytime,1.0,151.0,PT,37.0,1,9,9,138.4,0,male,1,20.0,0,0,6,8,6,14.25,0,2011,Graduate
married,39,1,8014,evening,19.0,133.1,PT,37.0,37,6,6,139.0,0,female,0,49.0,0,0,6,8,6,12.166666666666666,0,2015,Graduate
single,17,2,9500,daytime,1.0,138.0,PT,1.0,38,5,8,132.8,0,male,0,18.0,0,0,7,9,6,12.385714285714286,0,2014,Graduate
single,42,1,9500,daytime,1.0,100.0,PT,3.0,37,2,6,130.0,0,male,0,25.0,0,0,14,14,12,13.291666666666666,1,2008,Graduate
single,1,3,9500,daytime,1.0,147.0,PT,37.0,38,9,5,134.8,0,male,0,18.0,0,0,7,7,6,14.016666666666666,0,2008,Graduate
single,1,6,9500,daytime,1.0,137.0,PT,1.0,3,3,2,121.3,0,male,0,20.0,0,0,7,7,6,12.6,0,2008,Graduate
single,17,3,9500,daytime,1.0,156.0,PT,19.0,37,4,9,132.3,0,female,1,18.0,0,0,7,7,6,13.266666666666666,0,2008,Graduate
single,7,1,9500,daytime,3.0,140.0,PT,37.0,37,4,4,140.0,0,male,0,25.0,0,0,8,8,7,14.805714285714286,0,2010,Graduate
single,1,1,9147,daytime,1.0,158.0,PT,19.0,37,9,7,130.0,0,male,0,20.0,0,0,5,8,4,11.25,0,2008,Graduate
married,1,1,9238,daytime,1.0,134.0,PT,37.0,37,5,5,120.4,0,male,0,20.0,0,0,6,7,6,11.5,0,2008,Graduate
single,17,1,9670,daytime,1.0,145.0,PT,3.0,3,2,1,129.3,0,male,0,20.0,0,0,6,7,6,15.571428571428571,0,2013,Graduate
single,39,1,9991,evening,12.0,120.0,PT,37.0,38,5,5,155.7,0,female,0,33.0,0,0,5,5,5,13.2,0,2010,Graduate
single,44,1,8014,evening,39.0,160.0,PT,37.0,37,7,7,156.1,0,male,1,21.0,0,3,6,6,6,14.666666666666666,0,2014,Graduate
single,17,1,9500,daytime,1.0,142.0,PT,37.0,37,5,5,131.3,0,male,0,19.0,0,0,8,8,7,14.731428571428571,0,2010,Graduate
single,1,2,9500,daytime,1.0,124.0,PT,37.0,37,9,9,116.0,0,male,1,21.0,0,0,8,8,7,13.957142857142856,0,2011,Graduate
single,17,1,9085,daytime,1.0,131.0,PT,1.0,3,4,1,129.3,0,male,0,19.0,0,0,5,10,4,11.25,1,2011,Graduate
single,17,1,9238,daytime,1.0,132.0,PT,37.0,38,9,5,120.8,0,male,1,19.0,0,0,6,11,5,11.6,0,2012,Graduate
legally separated,39,1,8014,evening,1.0,133.1,PT,37.0,1,9,7,114.8,0,male,1,41.0,0,0,6,10,5,12.833333333333334,0,2014,Graduate
single,1,2,9670,daytime,1.0,130.0,PT,38.0,37,5,5,123.4,0,male,0,21.0,0,0,5,5,4,11.75,0,2009,Graduate
single,1,3,9773,daytime,1.0,135.0,PT,3.0,1,2,4,129.8,0,female,0,20.0,0,0,6,6,5,12.8,0,2012,Graduate
single,1,3,9500,daytime,1.0,142.0,PT,1.0,1,4,7,131.0,0,male,0,18.0,0,0,8,8,7,14.7,0,2010,Graduate
single,1,5,9500,daytime,1.0,151.0,PT,1.0,1,9,9,127.8,0,male,1,18.0,0,0,8,8,7,13.671428571428573,0,2011,Graduate
single,1,1,9147,daytime,1.0,150.0,PT,1.0,19,5,5,137.8,0,female,1,19.0,0,0,5,6,5,13.2,0,2013,Graduate
divorced,43,1,8014,evening,1.0,140.0,PT,38.0,37,9,9,126.0,0,male,1,39.0,0,3,9,9,9,13.11111111111111,0,2011,Graduate
single,39,1,9773,daytime,1.0,130.0,PT,1.0,19,1,3,161.5,0,female,0,36.0,0,0,6,7,6,15.285714285714286,0,2010,Graduate
single,1,4,9500,daytime,1.0,128.0,PT,19.0,1,4,4,124.3,0,female,0,19.0,0,0,8,8,7,12.665714285714284,0,2010,Graduate
single,1,2,9500,daytime,1.0,131.0,PT,19.0,19,7,5,122.1,0,male,0,18.0,0,0,7,8,7,14.13125,0,2012,Graduate
single,1,3,9500,daytime,1.0,108.0,PT,19.0,1,9,3,107.8,0,male,1,20.0,0,0,7,10,6,12.357142857142858,0,2014,Graduate
single,1,3,9773,daytime,1.0,130.0,PT,1.0,37,4,5,120.9,1,male,0,18.0,0,0,6,6,6,14.333333333333334,0,2017,Graduate
single,44,1,9130,daytime,39.0,150.0,PT,2.0,1,3,6,150.0,0,female,0,22.0,0,11,18,32,12,12.857142857142858,1,2013,Graduate
single,42,1,9500,daytime,1.0,150.0,PT,19.0,1,9,3,110.0,0,female,1,33.0,0,6,14,20,14,13.072857142857144,6,2009,Graduate
divorced,39,1,8014,evening,1.0,130.0,PT,37.0,37,9,7,138.0,0,male,0,42.0,0,0,6,8,5,11.2,0,2017,Graduate
single,1,1,9500,daytime,1.0,125.0,PT,1.0,1,4,4,119.8,0,male,1,19.0,0,0,8,8,8,12.82875,0,2009,Graduate
single,1,2,9500,daytime,1.0,149.0,PT,3.0,1,9,9,137.5,0,female,0,19.0,0,0,8,8,7,13.828571428571427,0,2011,Graduate
single,39,1,9254,daytime,1.0,150.0,PT,3.0,1,3,4,122.3,0,female,0,28.0,0,0,6,10,6,13.0,0,2014,Graduate
single,17,5,9500,daytime,1.0,128.0,PT,1.0,1,4,5,120.8,0,male,1,19.0,0,0,7,9,7,13.507142857142856,0,2013,Graduate
single,1,2,9500,daytime,1.0,140.0,PT,38.0,37,5,6,124.3,0,male,1,19.0,0,0,7,9,7,13.3125,0,2014,Graduate
single,1,1,9500,daytime,1.0,154.0,PT,1.0,1,5,3,144.9,0,f,1,18.0,0,0,7,7,7,15.957142857142856,0,2013,Graduate
single,39,1,9085,daytime,1.0,128.0,PT,19.0,1,9,10,157.4,0,male,0,26.0,0,0,6,7,6,16.5,0,2017,Graduate
single,53,1,9254,daytime,42.0,110.0,PT,1.0,1,4,7,111.8,0,male,1,21.0,0,0,6,7,6,10.571428571428571,0,2017,Graduate
single,1,3,9500,daytime,1.0,135.0,PT,38.0,19,8,8,126.3,1,male,1,18.0,0,0,7,8,7,12.65,0,2012,Graduate
single,1,1,9130,daytime,1.0,141.0,PT,1.0,1,4,10,138.9,0,female,0,18.0,0,0,5,5,5,13.6,0,2010,Graduate
married,39,1,9773,daytime,19.0,133.1,PT,37.0,37,6,6,162.0,1,female,1,49.0,0,0,6,8,6,12.285714285714286,0,2010,Graduate
single,1,1,9238,daytime,1.0,160.0,PT,38.0,37,9,7,155.5,0,male,1,18.0,0,0,6,7,6,12.833333333333334,0,2010,Graduate
single,1,1,9085,daytime,1.0,145.0,PT,38.0,38,9,10,139.8,0,male,0,20.0,0,0,5,6,5,14.8,1,2011,Graduate
single,1,2,9853,daytime,1.0,112.0,PT,3.0,1,3,5,111.0,0,male,0,21.0,0,0,6,8,5,13.2,0,2009,Graduate
single,1,5,9147,daytime,1.0,118.0,PT,19.0,19,9,9,114.2,0,female,0,20.0,0,0,5,9,3,10.333333333333334,0,2015,Graduate
single,17,1,9773,daytime,1.0,133.1,PT,19.0,37,7,7,126.0,0,male,1,19.0,0,0,6,6,6,12.5,0,2012,Graduate
single,1,1,9238,daytime,1.0,135.0,PT,19.0,19,9,5,135.0,0,male,0,20.0,0,0,6,6,6,13.833333333333334,0,2010,Graduate
single,17,1,9500,daytime,1.0,127.0,PT,19.0,38,5,9,129.5,0,male,1,20.0,0,0,7,7,6,12.333333333333334,0,2008,Graduate
single,39,1,9147,daytime,1.0,160.0,PT,38.0,38,7,9,121.4,0,male,1,26.0,0,0,5,8,4,13.0,0,2013,Graduate
single,1,1,9130,daytime,1.0,137.0,PT,19.0,38,3,5,129.3,0,male,0,18.0,0,0,5,6,5,11.8,1,2009,Graduate
single,43,1,8014,evening,3.0,133.1,PT,9.0,9,90,90,130.0,0,male,0,26.0,0,8,11,16,10,11.8,0,2008,Graduate
single,17,1,9254,daytime,1.0,125.0,PT,19.0,19,7,5,118.0,0,male,1,19.0,0,0,6,10,4,12.25,0,2009,Graduate
single,1,2,9238,daytime,1.0,136.0,PT,22.0,30,0,8,135.7,0,male,0,19.0,0,0,6,8,6,14.375,0,2008,Graduate
single,17,1,171,daytime,1.0,142.0,PT,37.0,37,9,9,132.9,0,female,0,22.0,0,0,0,0,0,0.0,0,2011,Graduate
single,1,4,9500,daytime,1.0,132.0,PT,19.0,38,5,5,118.0,0,male,0,18.0,0,0,8,8,7,12.328571428571427,0,2011,Graduate
single,17,6,9254,daytime,1.0,125.0,PT,1.0,1,4,3,120.5,0,female,0,18.0,0,0,6,6,6,14.0,0,2016,Graduate
single,43,1,9500,daytime,1.0,134.0,PT,1.0,37,9,9,120.4,0,male,0,19.0,0,0,7,7,6,13.333333333333334,0,2008,Graduate
single,39,1,8014,evening,1.0,120.0,PT,1.0,1,4,4,150.5,0,male,0,27.0,0,0,6,6,6,12.5,0,2012,Graduate
single,1,1,9500,daytime,1.0,148.0,PT,19.0,19,4,4,133.8,0,male,0,18.0,0,0,8,8,7,13.485714285714284,0,2011,Graduate
single,1,2,9500,daytime,1.0,134.0,PT,19.0,19,4,7,131.0,0,female,0,18.0,0,0,7,9,7,14.594444444444443,0,2012,Graduate
single,1,6,9500,daytime,1.0,131.0,PT,38.0,19,7,7,125.3,0,male,1,19.0,0,0,8,8,7,12.355714285714283,0,2010,Graduate
single,17,1,9070,daytime,1.0,139.0,PT,1.0,37,4,9,131.3,0,male,0,19.0,0,0,6,10,4,12.0,1,2008,Graduate
married,44,1,8014,evening,39.0,160.0,PT,37.0,19,9,10,155.9,0,male,0,33.0,0,3,6,7,6,15.714285714285714,0,2014,Graduate
single,1,4,9500,daytime,1.0,130.0,PT,19.0,19,9,7,119.9,0,male,0,18.0,0,0,7,7,7,13.78,0,2015,Graduate
single,39,1,9500,daytime,1.0,130.0,PT,38.0,1,9,4,140.0,0,male,0,24.0,0,0,8,8,7,14.985714285714286,0,2011,Graduate
single,1,2,9085,daytime,1.0,127.0,PT,38.0,37,5,7,123.9,0,male,0,18.0,0,0,5,9,4,13.0,0,2010,Graduate
single,1,1,171,daytime,1.0,138.0,PT,1.0,3,4,4,147.5,0,male,1,19.0,0,6,12,12,12,13.666666666666666,0,2017,Graduate
single,39,2,9670,daytime,1.0,140.0,PT,34.0,34,0,0,100.0,0,male,0,28.0,0,0,5,6,4,12.5,0,2008,Graduate
single,1,1,9670,daytime,1.0,130.0,PT,37.0,37,0,0,117.8,0,male,0,21.0,0,0,5,8,3,13.0,0,2008,Graduate
single,1,2,9500,daytime,1.0,137.0,PT,19.0,19,7,7,120.8,0,male,1,18.0,0,0,8,8,7,14.654285714285717,0,2010,Graduate
single,17,1,9070,daytime,1.0,124.0,PT,19.0,38,4,0,117.6,0,female,0,20.0,0,0,6,9,6,10.666666666666666,1,2008,Graduate
married,1,1,9085,daytime,1.0,139.0,PT,19.0,19,192,144,127.1,0,f,1,23.0,0,0,5,6,5,11.8,0,2010,Graduate
single,42,1,9119,daytime,1.0,150.0,PT,38.0,37,5,8,133.5,0,female,0,21.0,0,0,5,10,5,13.0,0,2009,Graduate
single,1,1,9238,daytime,1.0,120.0,PT,19.0,38,5,9,130.2,0,male,1,18.0,0,0,6,8,6,11.285714285714286,0,2015,Graduate
single,1,1,9238,daytime,1.0,131.0,PT,37.0,1,9,9,135.9,0,male,0,18.0,0,0,6,8,5,13.2,0,2009,Graduate
single,1,2,9085,daytime,1.0,151.0,PT,40.0,4,2,2,144.5,0,male,0,18.0,0,0,6,7,6,15.666666666666666,0,2017,Graduate
single,1,1,171,daytime,1.0,135.0,PT,1.0,19,3,9,137.1,0,male,0,18.0,0,0,0,0,0,0.0,0,2011,Graduate
single,1,1,9085,daytime,1.0,120.0,PT,1.0,19,3,4,116.7,0,male,0,20.0,0,0,5,12,3,12.333333333333334,2,2009,Graduate
single,18,1,9500,daytime,1.0,144.0,PT,37.0,37,6,6,127.5,0,male,1,19.0,0,0,8,8,7,13.542857142857144,0,2011,Graduate
single,1,1,9147,daytime,1.0,133.1,PT,37.0,38,7,7,98.0,0,female,0,20.0,0,0,5,8,4,11.4,0,2016,Graduate
single,17,1,9085,daytime,1.0,130.0,PT,37.0,36,4,90,127.6,0,female,0,23.0,0,0,5,6,4,14.25,0,2008,Graduate
single,17,4,9773,daytime,1.0,127.0,PT,1.0,19,4,1,115.8,0,male,0,18.0,0,0,6,7,6,12.571428571428571,0,2014,Graduate
single,17,1,9556,daytime,1.0,133.0,PT,38.0,37,9,9,124.4,0,male,1,18.0,0,0,7,7,7,13.3,0,2012,Graduate
single,1,1,9670,daytime,1.0,116.0,PT,3.0,3,3,3,110.1,0,female,0,19.0,0,0,6,9,5,13.333333333333334,0,2015,Graduate
single,1,1,9085,daytime,1.0,139.0,PT,3.0,4,2,2,130.6,0,male,0,18.0,0,0,5,12,5,12.8,2,2009,Graduate
married,43,1,8014,evening,1.0,160.0,PT,37.0,39,9,4,140.9,0,male,0,50.0,0,7,11,11,11,13.545454545454543,0,2013,Graduate
single,1,1,9147,daytime,1.0,148.0,PT,37.0,38,9,8,133.0,0,male,0,18.0,0,0,5,10,4,12.0,0,2014,Graduate
single,17,1,9070,daytime,1.0,132.0,PT,37.0,38,9,7,138.0,0,female,1,18.0,0,0,6,6,6,13.666666666666666,0,2015,Graduate
single,1,1,9500,daytime,1.0,152.0,PT,41.0,19,3,5,137.8,0,male,0,19.0,0,0,7,7,7,13.694285714285714,0,2016,Graduate
married,39,1,9147,daytime,1.0,100.0,PT,37.0,37,9,5,170.0,0,female,0,45.0,0,0,5,6,5,14.833333333333334,0,2012,Graduate
single,1,1,9238,daytime,1.0,128.0,PT,19.0,19,9,9,120.0,0,male,1,18.0,0,0,6,8,6,13.5,0,2016,Graduate
single,17,1,9254,daytime,1.0,140.0,PT,3.0,1,2,3,129.9,0,male,1,19.0,0,0,6,15,6,11.333333333333334,0,2009,Graduate
single,17,6,9500,daytime,1.0,139.0,PT,37.0,37,9,6,133.5,0,male,1,18.0,0,0,8,8,7,15.228571428571428,0,2011,Graduate
single,1,1,9238,daytime,1.0,141.0,PT,38.0,1,5,7,132.6,0,male,1,18.0,0,0,6,7,6,13.285714285714286,0,2015,Graduate
single,1,4,9500,daytime,1.0,136.0,PT,19.0,38,4,8,125.5,0,male,1,21.0,0,0,7,7,6,14.033333333333331,0,2008,Graduate
single,1,1,9500,daytime,1.0,133.1,PT,38.0,38,5,10,101.0,0,female,0,20.0,0,0,7,14,5,12.87857142857143,0,2012,Graduate
single,18,1,9254,daytime,1.0,137.0,PT,19.0,19,4,5,126.9,0,female,0,20.0,0,0,6,7,6,13.857142857142858,0,2013,Graduate
single,1,4,171,daytime,1.0,133.1,PT,1.0,1,9,10,110.0,0,male,0,20.0,0,0,0,0,0,0.0,0,2013,Graduate
single,1,6,9773,daytime,1.0,125.0,PT,1.0,1,5,4,122.2,0,female,0,19.0,0,0,6,7,5,13.6,0,2012,Graduate
single,1,3,9070,daytime,1.0,132.0,PT,1.0,3,9,7,126.1,0,male,1,18.0,0,0,6,6,6,15.833333333333334,0,2016,Graduate
single,53,1,9147,daytime,42.0,130.0,PT,1.0,19,143,172,133.8,0,male,0,21.0,0,6,11,17,11,11.545454545454543,0,2017,Graduate
single,17,5,9853,daytime,1.0,132.0,PT,37.0,38,5,6,119.1,0,male,1,19.0,0,0,6,10,5,12.0,0,2009,Graduate
single,1,1,9773,daytime,1.0,153.0,PT,1.0,1,141,175,157.9,1,male,1,18.0,0,0,6,6,6,14.833333333333334,0,2017,Graduate
single,18,6,9500,daytime,1.0,140.0,PT,3.0,19,3,8,129.0,0,male,0,21.0,0,0,8,8,7,12.414285714285716,0,2011,Graduate
single,1,1,9773,daytime,1.0,132.0,PT,37.0,19,9,9,131.0,0,male,1,18.0,0,0,6,8,5,13.0,0,2012,Graduate
single,1,5,9500,daytime,1.0,133.1,PT,1.0,1,5,8,123.0,0,male,0,19.0,0,0,8,8,7,13.714285714285714,0,2011,Graduate
single,7,1,9147,daytime,40.0,110.0,PT,37.0,37,9,9,110.0,0,male,0,52.0,0,11,15,26,14,10.466666666666669,0,2014,Graduate
single,1,1,9853,daytime,1.0,130.0,PT,19.0,12,9,4,133.2,0,male,0,19.0,0,0,6,6,6,14.166666666666666,0,2008,Graduate
single,44,1,9238,daytime,39.0,140.0,PT,38.0,19,5,0,141.8,0,male,0,21.0,0,3,6,7,6,12.571428571428571,0,2015,Graduate
single,18,1,9500,daytime,1.0,124.0,PT,38.0,37,9,7,119.3,0,male,0,19.0,0,0,8,8,8,13.11625,0,2009,Graduate
single,1,2,9500,daytime,1.0,99.0,PT,1.0,3,5,10,100.0,0,female,0,19.0,0,0,7,9,7,11.975,0,2014,Graduate
single,1,3,171,daytime,1.0,140.0,PT,37.0,37,9,9,124.3,0,female,0,18.0,0,0,0,0,0,0.0,0,2008,Graduate
single,1,3,9500,daytime,1.0,150.0,PT,19.0,19,5,5,132.8,0,male,1,18.0,0,0,8,8,8,13.01125,0,2009,Graduate
single,39,2,8014,evening,1.0,141.0,PT,37.0,37,9,9,150.5,0,male,0,29.0,0,0,6,7,6,13.166666666666666,0,2015,Graduate
single,1,1,9238,daytime,1.0,136.0,PT,19.0,38,9,9,121.7,0,male,1,20.0,0,0,6,9,6,11.875,0,2013,Graduate
single,1,2,9500,daytime,1.0,132.0,PT,37.0,37,5,7,127.5,0,male,0,20.0,0,0,8,8,8,12.48375,0,2009,Graduate
single,17,3,9085,daytime,1.0,121.0,PT,38.0,1,9,9,111.9,0,female,0,21.0,0,0,5,11,0,0.0,0,2010,Graduate
single,17,2,9670,daytime,1.0,110.0,PT,1.0,1,4,10,115.3,0,female,0,19.0,0,0,6,8,6,13.857142857142858,0,2012,Graduate
single,18,6,9500,daytime,1.0,144.0,PT,1.0,1,3,6,130.8,0,male,0,18.0,0,0,8,11,7,12.771428571428572,0,2011,Graduate
single,1,1,9070,daytime,1.0,124.0,PT,37.0,37,9,9,125.4,0,female,0,19.0,0,0,6,6,6,13.5,0,2009,Graduate
single,1,1,171,daytime,1.0,141.0,PT,3.0,1,4,4,142.8,0,male,0,18.0,0,0,0,0,0,0.0,0,2015,Graduate
single,53,1,9085,daytime,42.0,160.0,PT,1.0,19,4,6,155.7,0,male,0,27.0,0,7,12,17,11,14.727272727272728,0,2017,Graduate
single,1,5,9773,daytime,1.0,110.0,PT,19.0,38,3,5,117.4,0,male,0,20.0,0,0,6,7,6,13.833333333333334,0,2016,Graduate
single,43,1,9500,daytime,1.0,141.0,PT,4.0,19,4,10,100.0,0,female,0,18.0,0,0,7,7,7,11.828571428571427,0,2014,Graduate
single,1,1,9500,daytime,1.0,134.0,PT,38.0,19,3,10,121.2,0,male,0,19.0,0,0,7,10,7,13.47,0,2012,Graduate
single,1,4,9500,daytime,1.0,137.0,PT,19.0,38,9,3,125.0,0,male,0,19.0,0,0,7,7,6,14.616666666666667,0,2008,Graduate
single,1,1,9670,daytime,1.0,131.0,PT,38.0,38,9,9,127.9,0,male,1,19.0,0,0,5,5,5,12.8,0,2009,Graduate
single,1,1,9991,evening,1.0,130.0,PT,2.0,37,3,9,131.4,0,female,0,34.0,0,0,5,6,5,12.4,0,2014,Graduate
single,1,2,9670,daytime,1.0,131.0,PT,1.0,19,4,7,135.9,0,male,1,18.0,0,0,6,6,6,13.166666666666666,0,2017,Graduate
single,7,1,9070,daytime,40.0,120.0,PT,1.0,19,3,9,120.0,0,male,0,21.0,0,9,13,14,13,13.615384615384617,1,2014,Graduate
single,43,5,9238,daytime,1.0,101.0,GU,37.0,19,9,7,119.9,1,male,0,22.0,1,5,11,16,9,10.88888888888889,0,2009,Graduate
single,1,4,9500,daytime,1.0,132.0,PT,1.0,37,4,7,121.8,0,male,1,19.0,0,0,8,8,7,13.6,0,2011,Graduate
divorced,39,1,8014,evening,1.0,160.0,PT,37.0,37,5,5,126.0,0,male,1,38.0,0,4,9,13,8,12.88888888888889,0,2014,Graduate
single,1,1,9500,daytime,1.0,131.0,PT,1.0,1,9,9,122.0,0,male,0,19.0,0,0,8,8,7,15.0,0,2011,Graduate
single,1,5,9070,daytime,1.0,124.0,PT,37.0,37,9,9,113.9,0,male,0,20.0,0,0,6,6,6,11.166666666666666,0,2008,Graduate
single,1,1,171,daytime,1.0,138.0,PT,1.0,40,4,3,149.9,0,male,0,20.0,0,0,0,0,0,0.0,0,2016,Graduate
single,1,5,9773,daytime,1.0,138.0,PT,19.0,19,9,9,139.4,0,male,0,18.0,0,0,6,7,5,12.8,0,2010,Graduate
single,1,1,9238,daytime,1.0,133.0,PT,34.0,37,4,9,134.4,0,male,1,18.0,0,0,6,6,6,12.166666666666666,0,2009,Graduate
single,1,4,171,daytime,1.0,131.0,PT,1.0,1,0,3,149.9,0,female,0,18.0,0,0,0,0,0,0.0,0,2016,Graduate
single,17,2,9085,daytime,1.0,166.0,PT,1.0,19,4,3,158.7,0,male,0,18.0,0,0,6,7,6,14.857142857142858,0,2016,Graduate
single,17,4,9670,daytime,1.0,120.0,PT,1.0,19,5,5,117.2,0,male,0,18.0,0,0,6,8,6,11.875,0,2016,Graduate
single,1,1,9238,daytime,1.0,143.0,PT,19.0,1,9,9,144.4,0,male,0,20.0,0,0,6,7,6,13.5,0,2010,Graduate
single,1,1,9500,daytime,1.0,148.0,PT,1.0,1,9,9,127.0,0,female,0,20.0,0,0,8,8,7,12.84142857142857,0,2010,Graduate
single,1,1,9773,daytime,1.0,142.0,PT,19.0,37,4,7,141.3,0,male,1,19.0,0,0,6,7,6,14.714285714285714,0,2014,Graduate
single,17,1,9254,daytime,1.0,148.0,PT,1.0,1,4,8,145.2,0,female,0,20.0,0,0,6,7,6,13.714285714285714,0,2013,Graduate
single,1,6,9500,daytime,1.0,144.0,PT,1.0,19,9,4,130.8,0,male,1,19.0,0,0,8,8,7,14.214285714285714,0,2011,Graduate
single,1,3,171,daytime,1.0,139.0,PT,37.0,19,9,8,142.2,0,female,1,20.0,0,6,12,12,12,14.583333333333334,0,2017,Graduate
single,1,3,9773,daytime,1.0,135.0,PT,38.0,38,5,8,133.3,0,male,1,18.0,0,0,6,6,6,14.833333333333334,0,2017,Graduate
single,17,1,9085,daytime,1.0,128.0,PT,2.0,19,2,4,123.3,0,male,1,20.0,0,0,6,6,6,14.833333333333334,0,2017,Graduate
single,1,4,9500,daytime,1.0,122.0,PT,19.0,38,7,7,117.1,0,male,1,18.0,0,0,7,7,7,14.572857142857142,0,2015,Graduate
single,17,2,9238,daytime,1.0,133.0,PT,37.0,37,3,9,119.7,0,male,1,18.0,0,0,6,9,6,11.333333333333334,0,2012,Graduate
single,1,2,9500,daytime,1.0,134.0,PT,1.0,1,5,3,128.4,0,male,0,18.0,0,0,7,7,7,13.471428571428572,0,2013,Graduate
single,1,1,9070,daytime,1.0,144.0,PT,1.0,1,3,5,127.2,0,male,1,20.0,0,0,6,6,6,12.666666666666666,0,2010,Graduate
single,1,1,9238,daytime,1.0,124.0,PT,37.0,38,9,3,114.2,0,male,0,18.0,0,0,6,13,4,11.0,0,2012,Graduate
single,39,1,9003,daytime,1.0,133.1,PT,38.0,37,9,4,120.0,0,female,0,30.0,0,0,6,10,6,11.375,0,2014,Graduate
single,17,1,9130,daytime,1.0,145.0,PT,38.0,37,9,7,129.3,0,male,0,19.0,0,0,5,5,5,11.8,0,2010,Graduate
married,43,1,8014,evening,1.0,110.0,PT,37.0,19,9,3,100.0,0,male,0,34.0,0,9,11,17,9,12.333333333333334,0,2009,Graduate
single,1,4,9670,daytime,1.0,128.0,PT,38.0,38,3,7,121.0,0,male,0,19.0,0,0,6,8,6,13.5,0,2016,Graduate
single,44,2,9238,daytime,39.0,150.0,PT,3.0,19,4,9,147.0,0,male,0,19.0,0,3,6,6,6,14.166666666666666,0,2015,Graduate
single,17,1,9670,daytime,1.0,133.1,PT,1.0,37,4,5,150.0,0,female,0,21.0,0,0,6,8,6,14.75,0,2016,Graduate
married,1,1,9003,daytime,1.0,131.0,PT,19.0,38,5,5,118.4,0,male,0,20.0,0,0,6,11,6,14.125,0,2014,Graduate
